Molecule,Name
ENSMUSG00000119931,Mir467a-3
ENSMUSG00000118762,Mir466c-2
ENSMUSG00000049871,Nlrc3
ENSMUSG00000119304,Mir669a-6
ENSMUSG00002075738,Gm55700
ENSMUSG00002075631,Gm55701
ENSMUSG00002076835,Gm55702
ENSMUSG00000085066,Gm4989
ENSMUSG00000070883,Ccdc173
ENSMUSG00000081374,Gm15011
ENSMUSG00000043715,Or7r1
ENSMUSG00000052397,Ezr
ENSMUSG00000051706,Or13ae2
ENSMUSG00000077462,Gm26417
ENSMUSG00000079534,Pwwp4c
ENSMUSG00000110472,Gm45739
ENSMUSG00000110650,Gm19170
ENSMUSG00000036356,Csgalnact1
ENSMUSG00000081804,Xlr5d-ps
ENSMUSG00000080072,Spin2-ps2
ENSMUSG00000083847,Xlr3d-ps
ENSMUSG00000098363,Mir6993
ENSMUSG00000064032,Gm10143
ENSMUSG00000080777,Gm15365
ENSMUSG00000025193,Cutc
ENSMUSG00000065859,Gm22351
ENSMUSG00000084066,Xlr4d-ps
ENSMUSG00000079532,Ctag2l2
ENSMUSG00000082288,Gm14755
ENSMUSG00000082427,Or7b1-ps1
ENSMUSG00000119498,Mir467a-4
ENSMUSG00000119042,Mir466b-4
ENSMUSG00000083007,Gm13623
ENSMUSG00000119125,Mir669a-7
ENSMUSG00002076388,Gm55704
ENSMUSG00002076577,Gm55705
ENSMUSG00000082910,Gm14758
ENSMUSG00002075668,Gm55706
ENSMUSG00000081814,Gm14695
ENSMUSG00000119161,Mir467a-5
ENSMUSG00000119006,Mir466b-5
ENSMUSG00000119450,Mir669p-1
ENSMUSG00002075878,Gm55707
ENSMUSG00002076296,Gm55708
ENSMUSG00000031295,Phka2
ENSMUSG00002076887,Gm55709
ENSMUSG00000118909,Mir467a-6
ENSMUSG00000119785,Mir466c-3
ENSMUSG00000119344,Mir669a-8
ENSMUSG00002076422,Gm55710
ENSMUSG00002076686,Gm55711
ENSMUSG00002076510,Gm55712
ENSMUSG00000081813,Gm12806
ENSMUSG00000119559,Mir467a-7
ENSMUSG00000119051,Mir466b-6
ENSMUSG00000082348,Gm12807
ENSMUSG00000119882,Mir669a-9
ENSMUSG00002076753,Gm55713
ENSMUSG00000081068,Gm12804
ENSMUSG00000015733,Capza2
ENSMUSG00002076980,Gm55714
ENSMUSG00000083904,Gm12805
ENSMUSG00002076144,Gm55715
ENSMUSG00000055917,Zfp277
ENSMUSG00000028878,Fam76a
ENSMUSG00000119434,Mir467a-8
ENSMUSG00000119723,Mir466b-7
ENSMUSG00000119195,Mir669p-2
ENSMUSG00000087440,4930577N17Rik
ENSMUSG00002076560,Gm55716
ENSMUSG00002076585,Gm55717
ENSMUSG00002075201,Gm55718
ENSMUSG00002076110,Gm55039
ENSMUSG00000119554,Mir467a-9
ENSMUSG00000118692,Mir466b-2
ENSMUSG00000104200,Gm37399
ENSMUSG00000119908,Mir669a-10
ENSMUSG00002076172,Gm55719
ENSMUSG00000103654,Gm37203
ENSMUSG00002075159,Gm55720
ENSMUSG00002075272,Gm55721
ENSMUSG00000118833,Gm55722
ENSMUSG00002075310,Gm55723
ENSMUSG00000102544,Gm5103
ENSMUSG00000119044,Mir669a-11
ENSMUSG00002076127,Gm55724
ENSMUSG00002076667,Gm55725
ENSMUSG00002076849,Gm55726
ENSMUSG00000027088,Phospho2
ENSMUSG00000037161,Mgarp
ENSMUSG00000116893,Gm49717
ENSMUSG00000076218,Mir692-1
ENSMUSG00000099735,1700122H20Rik
ENSMUSG00000023806,Rsph3b
ENSMUSG00000116618,Gm49719
ENSMUSG00000052031,Tagap1
ENSMUSG00000115756,Gm49519
ENSMUSG00000115316,Gm49096
ENSMUSG00000115725,4930572G02Rik
ENSMUSG00000024742,Fen1
ENSMUSG00000115636,Gm49120
ENSMUSG00000115376,Gm35766
ENSMUSG00000115669,Gm49151
ENSMUSG00000024049,Myom1
ENSMUSG00002075402,Gm54806
ENSMUSG00000021848,Otx2
ENSMUSG00000036372,Tmem258
ENSMUSG00000118710,Mir467a-10
ENSMUSG00000076994,Mir466b-3
ENSMUSG00000119447,Mir669a-12
ENSMUSG00000081857,Gm13624
ENSMUSG00002076956,Gm55728
ENSMUSG00000076948,Mir467e
ENSMUSG00000069020,Urm1
ENSMUSG00000041669,Prima1
ENSMUSG00000096647,Tmem41b-ps
ENSMUSG00000104263,9430062P05Rik
ENSMUSG00000091908,Gm17231
ENSMUSG00000039738,Slx4
ENSMUSG00000025194,Abcc2
ENSMUSG00000038115,Ano2
ENSMUSG00000031932,Gpr83
ENSMUSG00000085197,1700125H03Rik
ENSMUSG00000104241,Gm9442
ENSMUSG00000028545,Bend5
ENSMUSG00000037152,Ndufc1
ENSMUSG00000087489,Gm15656
ENSMUSG00000085487,Gm15654
ENSMUSG00000088261,Gm24781
ENSMUSG00000066362,Rps13-ps1
ENSMUSG00000110349,Gm18602
ENSMUSG00000098854,Gm5118
ENSMUSG00000077113,Mir466p
ENSMUSG00002075178,Gm55729
ENSMUSG00000065485,Mir219a-2
ENSMUSG00000105010,Mir219b
ENSMUSG00002075323,Gm55730
ENSMUSG00000098684,Gm27246
ENSMUSG00000077021,Mir467d
ENSMUSG00000039798,2600006K01Rik
ENSMUSG00000070099,Mir466
ENSMUSG00002076337,Gm55731
ENSMUSG00000076976,Mir297c
ENSMUSG00000076118,Mir669c
ENSMUSG00002076099,Gm55732
ENSMUSG00000037705,Tecta
ENSMUSG00000099207,Gm10637
ENSMUSG00000038533,Cbfa2t2
ENSMUSG00000096753,Fam181a
ENSMUSG00000098257,Gm27169
ENSMUSG00000098768,Gm27207
ENSMUSG00000021200,Asb2
ENSMUSG00000028101,Pias3
ENSMUSG00000098391,Gm27208
ENSMUSG00000069971,4933402J07Rik
ENSMUSG00002076488,Gm54803
ENSMUSG00002076011,Gm55363
ENSMUSG00002076838,Gm55364
ENSMUSG00000022303,Dcstamp
ENSMUSG00002075434,Gm55366
ENSMUSG00000028937,Acot7
ENSMUSG00000031864,Ints10
ENSMUSG00000084790,Gm15879
ENSMUSG00000005980,Dnase1
ENSMUSG00000084552,Gm24840
ENSMUSG00000104877,Gm42651
ENSMUSG00000025195,Dnmbp
ENSMUSG00000104694,Gm43797
ENSMUSG00000115599,Gm49154
ENSMUSG00000115194,Gm48909
ENSMUSG00000005672,Kit
ENSMUSG00000119848,Gm25380
ENSMUSG00000115429,Gm49153
ENSMUSG00000115579,Gm49156
ENSMUSG00000022304,Dpys
ENSMUSG00000090185,Gm15523
ENSMUSG00000093117,Gm22699
ENSMUSG00000115130,Gm49152
ENSMUSG00000115380,Gm46453
ENSMUSG00000110677,Gm45777
ENSMUSG00000115348,Gm49155
ENSMUSG00000021203,Otub2
ENSMUSG00000087754,Gm23470
ENSMUSG00000061244,Exoc5
ENSMUSG00000089369,Gm23819
ENSMUSG00000093563,Gm20630
ENSMUSG00000107856,Gm7838
ENSMUSG00000093427,Gm18513
ENSMUSG00000040287,Stac3
ENSMUSG00000089834,Gm16303
ENSMUSG00000088959,Gm24947
ENSMUSG00000107747,Gm5881
ENSMUSG00000049107,Ntf3
ENSMUSG00000004980,Hnrnpa2b1
ENSMUSG00000110937,Gm47629
ENSMUSG00000031933,Izumo1r
ENSMUSG00002075427,Gm55367
ENSMUSG00000085724,Gm13096
ENSMUSG00000030411,Nova2
ENSMUSG00000042804,Gpr153
ENSMUSG00000087695,Gm16291
ENSMUSG00000022305,Lrp12
ENSMUSG00000040280,Ndufa4l2
ENSMUSG00000082170,Gm8617
ENSMUSG00000086081,Spin2-ps3
ENSMUSG00000085695,Gm15243
ENSMUSG00000081612,Xlr5e-ps
ENSMUSG00000055271,9330161L09Rik
ENSMUSG00000079531,Pwwp4d
ENSMUSG00000037563,Rps16
ENSMUSG00000041645,Ddx24
ENSMUSG00000019891,Dcbld1
ENSMUSG00000080822,Gm14694
ENSMUSG00000081832,Gm6897
ENSMUSG00000080193,Gm14756
ENSMUSG00000085877,Spin2-ps4
ENSMUSG00000081940,Xlr3e-ps
ENSMUSG00000045983,Eif4g1
ENSMUSG00000028946,Hes3
ENSMUSG00000081357,Xlr4e-ps
ENSMUSG00000083981,Gm15363
ENSMUSG00000115624,Gm49204
ENSMUSG00000072944,Nup62cl
ENSMUSG00000022100,Xpo7
ENSMUSG00000115152,Gm49253
ENSMUSG00000115739,Gm49254
ENSMUSG00000115712,Gm49255
ENSMUSG00000115142,Gm33251
ENSMUSG00000077711,AF357399
ENSMUSG00000100405,Gm28911
ENSMUSG00000051965,Nanos2
ENSMUSG00000028874,Fgr
ENSMUSG00000094112,9330182O14Rik
ENSMUSG00000108428,Gm45058
ENSMUSG00000100525,Gm20058
ENSMUSG00000047371,Zfp768
ENSMUSG00000101495,Gm28912
ENSMUSG00002075835,Gm54811
ENSMUSG00000115820,Gm41311
ENSMUSG00002075189,Gm55351
ENSMUSG00000056332,Gm16294
ENSMUSG00000004880,Lbr
ENSMUSG00000085684,4930469K13Rik
ENSMUSG00000110995,Gm18789
ENSMUSG00000115069,Gm7382
ENSMUSG00000110766,Gm47214
ENSMUSG00000022306,Zfpm2
ENSMUSG00000074355,Gm10676
ENSMUSG00000004661,Arid3b
ENSMUSG00000048481,Mypop
ENSMUSG00000014198,Zfp385c
ENSMUSG00000038520,Tbc1d17
ENSMUSG00000116397,Gm49525
ENSMUSG00000115975,Gm49526
ENSMUSG00000115898,Gm49524
ENSMUSG00000048559,4930555K19Rik
ENSMUSG00000116178,Gm49529
ENSMUSG00000036098,Myrf
ENSMUSG00000021431,Snrnp48
ENSMUSG00000022469,Rapgef3
ENSMUSG00000043259,Fam13c
ENSMUSG00000109112,Gm44544
ENSMUSG00000085604,Dhx58os
ENSMUSG00000113328,Gm47260
ENSMUSG00000044912,Syt16
ENSMUSG00000020806,Rhbdf2
ENSMUSG00002076917,Gm55738
ENSMUSG00000042433,Dnaaf6b
ENSMUSG00000042155,Klhl23
ENSMUSG00002075457,Gm55354
ENSMUSG00000056699,Gm5533
ENSMUSG00000052760,A630001G21Rik
ENSMUSG00000081761,Gm6298
ENSMUSG00000086441,Gm15046
ENSMUSG00000093102,Mir3475
ENSMUSG00000076014,Mir669a-2
ENSMUSG00000062168,Ppef1
ENSMUSG00002075031,Gm55739
ENSMUSG00002076116,Gm55740
ENSMUSG00002076473,Gm55741
ENSMUSG00000076222,Mir297b
ENSMUSG00000078031,Mir466d
ENSMUSG00002075959,Gm55742
ENSMUSG00000089570,Mir669m-1
ENSMUSG00000088980,Mir669m-2
ENSMUSG00000077991,Mir466n
ENSMUSG00000100192,Gm29587
ENSMUSG00000077086,Mir669o
ENSMUSG00000078025,Mir466g
ENSMUSG00000029878,Dbpht2
ENSMUSG00000077941,Mir466h
ENSMUSG00000076956,Mir297a-3
ENSMUSG00000078060,Mir466l
ENSMUSG00000077954,Mir297a-4
ENSMUSG00002075177,Gm55743
ENSMUSG00000080657,Mir669i
ENSMUSG00000080594,Mir669h
ENSMUSG00000103237,Gm18547
ENSMUSG00000081367,Gm13265
ENSMUSG00000079061,Gm11042
ENSMUSG00000082871,Gm13263
ENSMUSG00000113022,Gm9544
ENSMUSG00000113962,Gm47618
ENSMUSG00000102734,Gm37343
ENSMUSG00000089007,Gm23877
ENSMUSG00000113562,Gm47619
ENSMUSG00000117315,1600022D10Rik
ENSMUSG00000085257,Gm13264
ENSMUSG00000117276,Gm49910
ENSMUSG00000113845,Gm39473
ENSMUSG00000081745,Gm15549
ENSMUSG00000094724,Rnaset2b
ENSMUSG00000084560,Gm26478
ENSMUSG00000113974,4930442G10Rik
ENSMUSG00000081693,Gm13297
ENSMUSG00000045333,Zfp423
ENSMUSG00000034402,Kcnh5
ENSMUSG00000039662,Icmt
ENSMUSG00000039787,Cercam
ENSMUSG00000098634,Mir8096
ENSMUSG00002076791,Gm55355
ENSMUSG00000100217,9930111H07Rik
ENSMUSG00002075989,Gm55356
ENSMUSG00000036707,Cab39
ENSMUSG00000068324,Gm10029
ENSMUSG00000113545,Gm48238
ENSMUSG00000113932,2900024D18Rik
ENSMUSG00000114799,Gm47978
ENSMUSG00000035954,Dock4
ENSMUSG00000114525,Gm47990
ENSMUSG00000114017,Gm40662
ENSMUSG00000114861,Gm47991
ENSMUSG00000031934,Panx1
ENSMUSG00002076310,Gm55058
ENSMUSG00000113241,Gm40663
ENSMUSG00000113112,Gm8725
ENSMUSG00000113225,Gm36074
ENSMUSG00000112939,Gm48251
ENSMUSG00000113828,Gm48252
ENSMUSG00000083945,Gm15242
ENSMUSG00000113316,Gm48253
ENSMUSG00000113508,Gm9742
ENSMUSG00000082449,Gm15244
ENSMUSG00000031293,Rs1
ENSMUSG00000037692,Ahdc1
ENSMUSG00000113412,Gm5191
ENSMUSG00000114126,Gm48257
ENSMUSG00000054381,Zfp747
ENSMUSG00000039004,Bmp6
ENSMUSG00000061684,Rpl21-ps8
ENSMUSG00000041258,Zfp236
ENSMUSG00000116876,Gm49721
ENSMUSG00000044030,Irf2bp1
ENSMUSG00000042425,Frmpd3
ENSMUSG00000040891,Foxa3
ENSMUSG00000094083,Gm1604b
ENSMUSG00000031936,Hephl1
ENSMUSG00000119398,Gm25119
ENSMUSG00000114895,4930579J19Rik
ENSMUSG00000030823,9130019O22Rik
ENSMUSG00000047507,Baiap3
ENSMUSG00000042650,Alkbh5
ENSMUSG00000083900,Gm13294
ENSMUSG00000032727,Mier3
ENSMUSG00000026223,Itm2c
ENSMUSG00000096745,Gm12622
ENSMUSG00000078580,E430018J23Rik
ENSMUSG00000020810,Cygb
ENSMUSG00002074897,Gm55389
ENSMUSG00000110719,Gm2716
ENSMUSG00000112273,Gm29783
ENSMUSG00000118626,Gm53040
ENSMUSG00000025403,Shmt2
ENSMUSG00000063273,Naa15
ENSMUSG00000036810,Cnep1r1
ENSMUSG00000079110,Capn3
ENSMUSG00000037287,Tbcel
ENSMUSG00000084273,Gm12628
ENSMUSG00000093924,Gm12623
ENSMUSG00000096363,Gm12621
ENSMUSG00000095680,Gm12627
ENSMUSG00000095291,Gm12613
ENSMUSG00000096088,Gm12614
ENSMUSG00000096483,Gm12615
ENSMUSG00000094278,Gm12626
ENSMUSG00000094005,Gm12625
ENSMUSG00000082031,Gm8097
ENSMUSG00000084335,Gm12619
ENSMUSG00000074184,Smt3h2-ps2
ENSMUSG00000017830,Dhx58
ENSMUSG00000032750,Gab3
ENSMUSG00000026224,4933407L21Rik
ENSMUSG00000025790,Slco3a1
ENSMUSG00000099767,Gm28884
ENSMUSG00000049608,Gpr55
ENSMUSG00000107251,Gm43102
ENSMUSG00000106726,Gm43100
ENSMUSG00000103684,Gm38180
ENSMUSG00000100936,Gm28865
ENSMUSG00000036815,Dpp10
ENSMUSG00002075712,Gm55393
ENSMUSG00000062234,Gak
ENSMUSG00000107623,Gm10415
ENSMUSG00000101659,Gm29009
ENSMUSG00000059187,Tafa1
ENSMUSG00000095605,Gm12624
ENSMUSG00000093978,Gm12612
ENSMUSG00000034401,Spata6
ENSMUSG00000095136,Gm12616
ENSMUSG00000075410,Prcd
ENSMUSG00000108163,Gm44431
ENSMUSG00000072878,1700123L14Rik
ENSMUSG00000065239,Gm22971
ENSMUSG00000045534,Kcna5
ENSMUSG00000119217,Gm25629
ENSMUSG00000015568,Lpl
ENSMUSG00000082873,Gm15367
ENSMUSG00000031432,Prps1
ENSMUSG00000077598,Gm26011
ENSMUSG00000110390,Gm45869
ENSMUSG00000102771,Gm33320
ENSMUSG00000046500,Tafa4
ENSMUSG00000040258,Nxph4
ENSMUSG00000019861,Gopc
ENSMUSG00000047976,Kcna1
ENSMUSG00000094566,Gm12620
ENSMUSG00000084034,Gm12617
ENSMUSG00000118160,Gm50347
ENSMUSG00000002699,Lcp2
ENSMUSG00000097141,Gm10524
ENSMUSG00000118012,Gm46620
ENSMUSG00000117824,Gm50350
ENSMUSG00000117842,Gm41793
ENSMUSG00000038077,Kcna6
ENSMUSG00000117888,Gm50351
ENSMUSG00000088490,Gm24400
ENSMUSG00000118000,4933403J19Rik
ENSMUSG00002075235,Gm55034
ENSMUSG00000092638,Mir5112
ENSMUSG00000117849,Gm50355
ENSMUSG00000025196,Cpn1
ENSMUSG00000045757,Zfp764
ENSMUSG00000101773,2210420H20Rik
ENSMUSG00000097596,Gm26673
ENSMUSG00000118085,Gm50356
ENSMUSG00000118420,Gm29788
ENSMUSG00000097738,4930445N18Rik
ENSMUSG00000035245,Eogt
ENSMUSG00000117762,Gm30889
ENSMUSG00000058881,Zfp516
ENSMUSG00000031027,Stk33
ENSMUSG00000031431,Tsc22d3
ENSMUSG00000035735,Dagla
ENSMUSG00000103191,Gm37646
ENSMUSG00000028100,Nudt17
ENSMUSG00000118339,4930592I03Rik
ENSMUSG00002076491,Gm55336
ENSMUSG00000087456,Gm16322
ENSMUSG00000118094,Gm52988
ENSMUSG00000032017,Grik4
ENSMUSG00000021490,Slc34a1
ENSMUSG00000117976,Gm50437
ENSMUSG00000100430,1700095A13Rik
ENSMUSG00000118333,4921531P14Rik
ENSMUSG00002074865,Gm54980
ENSMUSG00000112550,Gm6627
ENSMUSG00000117783,Gm31265
ENSMUSG00000097704,Gm26741
ENSMUSG00000117993,Gm31503
ENSMUSG00000112317,Gm47580
ENSMUSG00000089800,Rps19-ps10
ENSMUSG00000117715,Gm50413
ENSMUSG00000118060,4933401L05Rik
ENSMUSG00000038624,Nepn
ENSMUSG00000086243,Gm12121
ENSMUSG00000107502,Gm44065
ENSMUSG00000118156,Gm7569
ENSMUSG00000047861,Foxi1
ENSMUSG00000000399,Ndufa9
ENSMUSG00000118387,Gm50415
ENSMUSG00000118175,Gm50416
ENSMUSG00000065640,Snord1c
ENSMUSG00000118524,Gm53027
ENSMUSG00000117658,Gm50417
ENSMUSG00000077604,Snord1b
ENSMUSG00000081408,Gm15047
ENSMUSG00000065094,Snord1a
ENSMUSG00000118222,Gm50418
ENSMUSG00002076100,Gm54931
ENSMUSG00000057286,St6galnac2
ENSMUSG00000117826,Gm50420
ENSMUSG00000000134,Tfe3
ENSMUSG00000117894,Gm50421
ENSMUSG00000048410,Zfp407
ENSMUSG00000118330,Gm30042
ENSMUSG00000025197,Cyp2c23
ENSMUSG00000058897,Col25a1
ENSMUSG00000023068,Nus1
ENSMUSG00000118385,Gm50311
ENSMUSG00000102951,Gm37216
ENSMUSG00000056162,Cndp1
ENSMUSG00000112563,Gm47608
ENSMUSG00000112361,Gm47607
ENSMUSG00000112464,Gm47609
ENSMUSG00000110449,Gm45780
ENSMUSG00000037747,Phyhipl
ENSMUSG00000110594,Gm33103
ENSMUSG00000110170,St6galnac2
ENSMUSG00000036330,Slc18a1
ENSMUSG00000020918,Kat2a
ENSMUSG00000025198,Erlin1
ENSMUSG00002076682,Gm55337
ENSMUSG00002076740,Gm55338
ENSMUSG00000110749,Gm47931
ENSMUSG00000055720,Ubl7
ENSMUSG00000115387,Gm49244
ENSMUSG00000107368,1700018A23Rik
ENSMUSG00000022102,Dok2
ENSMUSG00000029836,Cbx3
ENSMUSG00000117676,Gm50314
ENSMUSG00000092056,Gm7289
ENSMUSG00000024644,Cndp2
ENSMUSG00000085161,Gm7580
ENSMUSG00000108663,Gm33080
ENSMUSG00000102801,Gm37478
ENSMUSG00000108570,Gm7726
ENSMUSG00000102681,Gm37221
ENSMUSG00000081370,Gm9105
ENSMUSG00000077472,Gm24791
ENSMUSG00000108468,Gm30459
ENSMUSG00000104410,Gm37066
ENSMUSG00000099528,2410012E07Rik
ENSMUSG00000102521,Gm37781
ENSMUSG00000104205,Gm37396
ENSMUSG00000108652,0610006L08Rik
ENSMUSG00000102902,Gm38263
ENSMUSG00000036291,Ap5m1
ENSMUSG00000101985,Gm28929
ENSMUSG00000084217,Setd9-ps
ENSMUSG00000101994,Gm18875
ENSMUSG00000108642,Gm44903
ENSMUSG00000044444,Pfn3
ENSMUSG00000108716,Gm44902
ENSMUSG00002076151,Gm55620
ENSMUSG00000102940,Gm37551
ENSMUSG00000086480,Gm15287
ENSMUSG00000103914,Gm38073
ENSMUSG00000045251,Zfp688
ENSMUSG00000065340,Gm25578
ENSMUSG00000101006,Gm28299
ENSMUSG00000052551,Adarb2
ENSMUSG00000089995,Gm15716
ENSMUSG00000031657,Heatr3
ENSMUSG00000102240,Gm37717
ENSMUSG00000113435,Gm19441
ENSMUSG00000082686,Gm12961
ENSMUSG00000023809,Rps6ka2
ENSMUSG00000099574,1700121L03Rik
ENSMUSG00000100514,Gm12960
ENSMUSG00000113510,Gm7239
ENSMUSG00000058498,Rnf207
ENSMUSG00000113337,Gm19220
ENSMUSG00000025939,Ube2w
ENSMUSG00000111887,Gm47610
ENSMUSG00000114166,Gm18246
ENSMUSG00000112149,Gm47611
ENSMUSG00000105011,Gm43210
ENSMUSG00000114130,Gm18954
ENSMUSG00000112607,Gm33979
ENSMUSG00000112791,Gm47612
ENSMUSG00000105760,Gm43211
ENSMUSG00000112752,Gm48021
ENSMUSG00000112320,Gm48022
ENSMUSG00000105520,Gm42837
ENSMUSG00000046768,Rhoj
ENSMUSG00000049576,Zfa-ps
ENSMUSG00000074604,Mgst2
ENSMUSG00000112870,Gm40689
ENSMUSG00000108483,Gm45184
ENSMUSG00000112552,Gm36065
ENSMUSG00000108803,4930533N22Rik
ENSMUSG00000038602,Slc35f1
ENSMUSG00000025199,Chuk
ENSMUSG00000011096,Akt1s1
ENSMUSG00000111918,Gm47624
ENSMUSG00000112883,Gm48023
ENSMUSG00000112125,Gm48024
ENSMUSG00000112257,Gm47623
ENSMUSG00000112576,Gm47621
ENSMUSG00002076720,Gm55397
ENSMUSG00000112681,Gm47622
ENSMUSG00000112376,Gm40649
ENSMUSG00000047692,4930533K18Rik
ENSMUSG00000102457,Gm38342
ENSMUSG00000096141,Dnah7a
ENSMUSG00000112853,Gm47637
ENSMUSG00000112032,Gm48036
ENSMUSG00000112835,Gm36173
ENSMUSG00000118918,Gm24486
ENSMUSG00000038594,Cep85l
ENSMUSG00000103527,Gm37261
ENSMUSG00000061143,Maml3
ENSMUSG00000113810,Gm48259
ENSMUSG00000113073,Gm48261
ENSMUSG00000072421,Gm10357
ENSMUSG00000113978,Gm48260
ENSMUSG00000113742,Gm48262
ENSMUSG00000021492,F12
ENSMUSG00000118152,Gm2390
ENSMUSG00000089760,D030046N08Rik
ENSMUSG00000047992,Dipk1c
ENSMUSG00000115737,Rpl19-ps3
ENSMUSG00000036282,Naa30
ENSMUSG00000116935,Gpr31a
ENSMUSG00000030344,Akap3
ENSMUSG00000074603,Gm10729
ENSMUSG00000093202,Mir3547
ENSMUSG00000102732,Gm37342
ENSMUSG00000024052,Lpin2
ENSMUSG00000102539,Gm37229
ENSMUSG00000048982,Gphb5
ENSMUSG00000028073,Pear1
ENSMUSG00000112709,Gm19395
ENSMUSG00000056899,Immp2l
ENSMUSG00000112239,Gm17823
ENSMUSG00000038583,Pln
ENSMUSG00000076051,Mir707
ENSMUSG00000048921,Zfp689
ENSMUSG00000078586,Gm11735
ENSMUSG00000017832,Hspb9
ENSMUSG00000115772,Gm48935
ENSMUSG00000056032,BC018473
ENSMUSG00000022103,Gfra2
ENSMUSG00002075114,Gm54992
ENSMUSG00000112734,Gm47644
ENSMUSG00000065746,Gm25005
ENSMUSG00000118075,Gm38576
ENSMUSG00000111892,Gm47641
ENSMUSG00000030059,Tmf1
ENSMUSG00000112132,Gm36229
ENSMUSG00000117781,Gm17266
ENSMUSG00000056219,Tmem229b-ps
ENSMUSG00000108465,Gm45110
ENSMUSG00000112733,Gm40650
ENSMUSG00000112739,Gm20597
ENSMUSG00000113391,Gm48327
ENSMUSG00000023118,Sympk
ENSMUSG00002075287,Gm54993
ENSMUSG00000021754,Map3k1
ENSMUSG00000024646,Cyb5a
ENSMUSG00000112440,Gm47722
ENSMUSG00000038264,Sema7a
ENSMUSG00000040249,Lrp1
ENSMUSG00000020143,Dock2
ENSMUSG00000113994,Gm47375
ENSMUSG00000113086,Gm47376
ENSMUSG00000119635,Gm25497
ENSMUSG00000113454,Gm47373
ENSMUSG00000113516,Gm47368
ENSMUSG00000036295,Lrrn3
ENSMUSG00000113766,Gm47374
ENSMUSG00000029104,Htt
ENSMUSG00000113438,Gm47369
ENSMUSG00000055968,Gm9988
ENSMUSG00000113105,Gm47371
ENSMUSG00000113370,Gm46348
ENSMUSG00000099080,Mir7071
ENSMUSG00000062704,9430002A10Rik
ENSMUSG00000113979,Gm47012
ENSMUSG00000113420,Gm7242
ENSMUSG00000006273,Atp6v1b2
ENSMUSG00000113989,Gm47013
ENSMUSG00000112898,Gm47020
ENSMUSG00002076586,Gm54879
ENSMUSG00000112407,Gm33340
ENSMUSG00000028868,Wasf2
ENSMUSG00000112904,Gm47030
ENSMUSG00000065004,Gm26326
ENSMUSG00000112844,Gm47036
ENSMUSG00000097604,Gm17322
ENSMUSG00000112258,Gm10165
ENSMUSG00000111960,Gm46349
ENSMUSG00000112038,Gm47056
ENSMUSG00000111920,Gm7370
ENSMUSG00000032363,Adamts7
ENSMUSG00000064215,Ifi27
ENSMUSG00000026094,Stk17b
ENSMUSG00000065728,Gm26175
ENSMUSG00000085204,Gm15327
ENSMUSG00000089744,Gm16146
ENSMUSG00000030304,Ergic2
ENSMUSG00000086861,Gm15325
ENSMUSG00000034391,Fbxo15
ENSMUSG00000086057,Gm15324
ENSMUSG00000082433,Ncf2-rs
ENSMUSG00000114429,Ncf2-rs
ENSMUSG00000086402,Gm15322
ENSMUSG00000086092,Gm15323
ENSMUSG00000114361,Gm31104
ENSMUSG00000114745,Gm48802
ENSMUSG00000104438,Gm37427
ENSMUSG00000049985,Ankrd55
ENSMUSG00000115671,Gm49289
ENSMUSG00000115139,Gm4251
ENSMUSG00000102405,Gm37863
ENSMUSG00000026341,Actr3
ENSMUSG00000104288,Gm37455
ENSMUSG00000115286,4930429C20Rik
ENSMUSG00000024645,Timm21
ENSMUSG00000098064,Gm9192
ENSMUSG00000115304,4930434J06Rik
ENSMUSG00000064485,Gm23735
ENSMUSG00002076928,Gm55379
ENSMUSG00000115061,Gm49290
ENSMUSG00000099202,Mir7017
ENSMUSG00000049649,Gpr3
ENSMUSG00000109446,Gm9195
ENSMUSG00000036306,Lzts1
ENSMUSG00000028936,Rpl22
ENSMUSG00000021850,ccdc198
ENSMUSG00000059897,Zfp930
ENSMUSG00000071322,Tcp10a
ENSMUSG00000110538,Gm33178
ENSMUSG00000110657,Gm7684
ENSMUSG00000079038,D130040H23Rik
ENSMUSG00000110514,Gm7688
ENSMUSG00000110444,Gm10033
ENSMUSG00000118255,Gm50369
ENSMUSG00000117854,Gm7612
ENSMUSG00000118241,Gm5824
ENSMUSG00000117906,Gm50381
ENSMUSG00000118283,Gm7623
ENSMUSG00000036779,Tent4b
ENSMUSG00000119275,Gm25453
ENSMUSG00000050321,Neto1
ENSMUSG00000030822,Prr14
ENSMUSG00000087122,4930403D09Rik
ENSMUSG00000009588,St6galnac1
ENSMUSG00000028865,Cd164l2
ENSMUSG00000108975,Mlnr-ps
ENSMUSG00000115389,Gm48936
ENSMUSG00000021852,Slc35f4
ENSMUSG00000020536,Llgl1
ENSMUSG00000117778,Gm50384
ENSMUSG00000117736,Gm50386
ENSMUSG00000024647,Cbln2
ENSMUSG00000028862,Map3k6
ENSMUSG00000086601,Rapgef3os1
ENSMUSG00000087397,Rapgef3os2
ENSMUSG00000081534,Slc48a1
ENSMUSG00000025200,Cwf19l1
ENSMUSG00002075386,Gm55074
ENSMUSG00000114536,Gm48837
ENSMUSG00000118328,Gm46615
ENSMUSG00000114656,2810403G07Rik
ENSMUSG00000118025,Gm5691
ENSMUSG00000114869,Gm48876
ENSMUSG00000117908,Gm5971
ENSMUSG00000114468,Gm48879
ENSMUSG00000118250,Gm5234
ENSMUSG00000038991,Txndc5
